sp_id	sp_gq_id	age	sex
942629568	450008480	46	M
942629567	450008480	29	M
942629566	450008480	46	M
942629565	450008480	24	M
942629564	450008480	57	M
942629563	450008480	45	M
942629562	450008480	34	M
942629561	450008480	22	M
942629560	450008480	50	M
942629559	450008480	22	M
942629558	450008480	44	M
942629557	450008480	47	M
942629556	450008480	18	M
942629555	450008480	32	M
942629554	450008480	41	M
942629553	450008480	44	M
942629552	450008480	54	M
942629551	450008480	38	M
942629550	450008480	40	M
942629549	450008480	38	M
942629548	450008480	47	M
942629547	450008480	62	M
942629546	450008480	27	M
942629545	450008480	33	M
942629544	450008480	38	M
942629543	450008480	51	M
942629542	450008480	49	M
942629541	450008480	45	M
942629540	450008480	54	M
942629539	450008480	23	M
942629538	450008480	48	M
942629537	450008480	52	M
942629536	450008480	30	M
942629535	450008480	36	M
942629534	450008480	47	M
942629533	450008480	34	M
942629532	450008480	30	M
942629531	450008480	29	M
942629530	450008480	34	M
942629529	450008480	52	M
942629528	450008480	23	M
942629527	450008480	24	M
942629526	450008480	53	M
942629525	450008480	40	M
942629524	450008480	31	M
942629523	450008480	34	M
942629522	450008480	54	M
942629521	450008480	50	M
942629520	450008480	24	M
942629519	450008480	30	M
942629518	450008480	35	M
942629517	450008480	33	M
942629516	450008480	58	M
942629515	450008480	26	M
942629514	450008480	20	M
942629513	450008480	41	M
942629512	450008480	36	M
942629511	450008480	28	M
942629510	450008480	30	M
942629509	450008480	48	M
942629508	450008480	50	M
942629507	450008480	35	M
942629506	450008480	46	M
942629505	450008480	39	M
942629504	450008480	37	M
942629503	450008480	26	M
942629502	450008480	35	M
942629501	450008480	47	M
942629500	450008480	38	M
942629499	450008480	47	M
942629498	450008480	21	M
942629497	450008480	38	M
942629496	450008480	31	M
942629495	450008480	59	M
942629494	450008480	32	M
942629493	450008480	46	M
942629492	450008480	46	M
942629491	450008480	30	M
942629490	450008480	34	M
942629489	450008480	51	M
942629488	450008480	48	M
942629487	450008480	35	M
942629486	450008480	48	M
942629485	450008480	38	M
942629484	450008480	42	M
942629483	450008480	41	M
942629482	450008480	48	M
942629481	450008480	47	M
942629480	450008480	25	M
942629479	450008480	32	M
942629478	450008480	26	M
942629477	450008480	28	M
942629476	450008480	56	M
942629475	450008480	39	M
942629474	450008480	21	M
942629473	450008480	41	M
942629472	450008480	36	M
942629471	450008480	22	M
942629470	450008480	25	M
942629469	450008480	28	M
942629468	450008480	27	M
942629466	450008480	56	M
942629465	450008480	33	M
942629464	450008480	54	M
942629463	450008480	33	M
942629462	450008480	32	M
942629461	450008480	30	M
942629460	450008480	35	M
942629459	450008480	46	M
942629458	450008480	51	M
942629457	450008480	42	M
942629456	450008480	24	M
942629455	450008480	23	M
942629454	450008480	44	M
942629453	450008480	33	M
942629452	450008480	49	M
942629451	450008480	38	M
942629450	450008480	36	M
942629449	450008480	29	M
942629448	450008480	48	M
942629447	450008480	32	M
942629446	450008480	44	M
942629445	450008480	24	M
942629444	450008480	35	M
942629443	450008480	38	M
942629442	450008480	58	M
942629441	450008480	39	M
942629440	450008480	20	M
942629439	450008480	33	M
942629438	450008480	43	M
942629437	450008480	19	M
942629436	450008480	25	M
942629435	450008480	33	M
942629434	450008480	56	M
942629433	450008480	56	M
942629432	450008480	64	M
942629431	450008480	48	M
942629430	450008480	59	M
942629429	450008480	39	M
942629428	450008480	35	M
942629427	450008480	29	M
942629426	450008480	26	M
942629425	450008480	30	M
942629424	450008480	36	M
942629423	450008480	26	M
942629422	450008480	35	M
942629421	450008480	39	M
942629420	450008480	19	M
942629419	450008480	39	M
942629418	450008480	26	M
942629417	450008480	26	M
942629416	450008480	38	M
942629415	450008480	30	M
942629414	450008480	30	M
942629413	450008480	52	M
942629412	450008480	22	M
942629411	450008480	53	M
942629410	450008480	22	M
942629409	450008480	57	M
942629408	450008480	47	M
942629407	450008480	20	M
942629406	450008480	25	M
942629405	450008480	28	M
942629404	450008480	25	M
942629403	450008480	54	M
942629402	450008480	46	M
942629401	450008480	32	M
942629400	450008480	25	M
942629399	450008480	32	M
942629398	450008480	18	M
942629397	450008480	49	M
942629396	450008480	50	M
942629395	450008480	24	M
942629394	450008480	35	M
942629393	450008480	50	M
942629392	450008480	48	M
942629391	450008480	53	M
942629390	450008480	23	M
942629389	450008480	25	M
942629388	450008480	43	M
942629387	450008480	52	M
942629386	450008480	39	M
942629385	450008480	36	M
942629384	450008480	34	M
942629383	450008480	49	M
942629382	450008480	44	M
942629381	450008480	43	M
942629380	450008480	41	M
942629379	450008480	47	M
942629378	450008480	28	M
942629377	450008480	34	M
942629376	450008480	27	M
942629375	450008480	56	M
942629374	450008480	27	M
942629373	450008480	51	M
942629372	450008480	32	M
942629371	450008480	46	M
942629370	450008480	27	M
942629369	450008480	59	M
942629368	450008480	53	M
942629367	450008480	29	M
942629366	450008480	36	M
942629365	450008480	21	M
942629364	450008480	33	M
942629363	450008480	30	M
942629362	450008480	37	M
942629361	450008480	22	M
942629360	450008480	21	M
942629359	450008480	21	M
942629358	450008480	18	M
942629357	450008480	26	M
942629356	450008480	27	M
942629355	450008480	46	M
942629354	450008480	61	M
942629353	450008480	44	M
942629352	450008480	35	M
942629351	450008480	49	M
942629350	450008480	50	M
942629349	450008480	49	M
942629348	450008480	24	M
942629347	450008480	32	M
942629346	450008480	49	M
942629345	450008480	53	M
942629344	450008480	32	M
942629343	450008480	29	M
942629342	450008480	38	M
942629341	450008480	22	M
942629340	450008480	30	M
942629339	450008480	27	M
942629338	450008480	24	M
942629337	450008480	41	M
942629336	450008480	49	M
942629335	450008480	36	M
942629334	450008480	49	M
942629333	450008480	24	M
942629332	450008480	36	M
942629331	450008480	52	M
942629330	450008480	60	M
942629329	450008480	36	M
942629328	450008480	42	M
942629327	450008480	21	M
942629326	450008480	27	M
942629325	450008480	24	M
942629324	450008480	25	M
942629323	450008480	43	M
942629322	450008480	25	M
942629321	450008480	64	M
942629320	450008480	18	M
942629319	450008480	38	M
942629318	450008480	35	M
942629317	450008480	24	M
942629316	450008480	40	M
942629315	450008480	27	M
942629314	450008480	34	M
942629313	450008480	26	M
942629312	450008480	21	M
942629311	450008480	31	M
942629310	450008480	41	M
942629309	450008480	25	M
942629308	450008480	23	M
942629307	450008480	27	M
942629306	450008480	48	M
942629305	450008480	57	M
942629304	450008480	47	M
942629303	450008480	58	M
942629302	450008480	29	M
942629301	450008480	41	M
942629300	450008480	54	M
942629299	450008480	44	M
942629298	450008480	53	M
942629297	450008480	45	M
942629296	450008480	33	M
942629295	450008480	39	M
942629294	450008480	36	M
942629293	450008480	26	M
942629292	450008480	45	M
942629291	450008480	33	M
942629290	450008480	35	M
942629289	450008480	31	M
942629288	450008480	38	M
942629287	450008480	44	M
942629286	450008480	36	M
942629285	450008480	32	M
942629284	450008480	54	M
942629283	450008480	28	M
942629282	450008480	23	M
942629281	450008480	37	M
942629280	450008480	28	M
942629279	450008480	47	M
942629278	450008480	26	M
942629277	450008480	25	M
942629276	450008480	24	M
942629275	450008480	44	M
942629274	450008480	29	M
942629273	450008480	37	M
942629272	450008480	38	M
942629271	450008480	39	M
942629270	450008480	51	M
942629269	450008480	31	M
942629268	450008480	32	M
942629267	450008480	52	M
942629266	450008480	20	M
942629265	450008480	42	M
942629264	450008480	40	M
942629263	450008480	20	M
942629262	450008480	33	M
942629261	450008480	32	M
942629260	450008480	61	M
942629259	450008480	44	M
942629258	450008480	38	M
942629257	450008480	42	M
942629256	450008480	33	M
942629255	450008480	22	M
942629254	450008480	42	M
942629253	450008480	26	M
942629252	450008480	49	M
942629251	450008480	26	M
942629250	450008480	26	M
942629249	450008480	44	M
942629248	450008480	40	M
942629247	450008480	41	M
942629246	450008480	36	M
942629245	450008480	29	M
942629244	450008480	44	M
942629243	450008480	44	M
942629242	450008480	30	M
942629241	450008480	57	M
942629240	450008480	25	M
942629239	450008480	41	M
942629238	450008480	34	M
942629237	450008480	25	M
942629236	450008480	44	M
942629235	450008480	45	M
942629234	450008480	37	M
942629233	450008480	31	M
942629232	450008480	51	M
942629231	450008480	45	M
942629230	450008480	31	M
942629229	450008480	39	M
942629228	450008480	29	M
942629227	450008480	22	M
942629226	450008480	40	M
942629225	450008480	31	M
942629224	450008480	28	M
942629223	450008480	47	M
942629222	450008480	41	M
942629221	450008480	60	M
942629220	450008480	39	M
942629219	450008480	38	M
942629218	450008480	31	M
942629217	450008480	37	M
942629216	450008480	26	M
942629215	450008480	34	M
942629214	450008480	18	M
942629213	450008480	27	M
942629212	450008480	26	M
942629211	450008480	30	M
942629210	450008480	40	M
942629209	450008480	39	M
942629208	450008480	36	M
942629207	450008480	49	M
942629206	450008480	52	M
942629205	450008480	20	M
942629204	450008480	57	M
942629203	450008480	48	M
942629202	450008480	35	M
942629201	450008480	52	M
942629200	450008480	42	M
942629199	450008480	33	M
942629198	450008480	42	M
942629197	450008480	29	M
942629196	450008480	57	M
942629195	450008480	44	M
942629194	450008480	48	M
942629193	450008480	55	M
942629192	450008480	29	M
942629191	450008480	59	M
942629190	450008480	61	M
942629189	450008480	46	M
942629188	450008480	34	M
942629187	450008480	27	M
942629186	450008480	31	M
942629185	450008480	30	M
942629184	450008480	32	M
942629183	450008480	30	M
942629182	450008480	20	M
942629181	450008480	41	M
942629180	450008480	37	M
942629179	450008480	62	M
942629178	450008480	24	M
942629177	450008480	48	M
942629176	450008480	54	M
942629175	450008480	32	M
942629174	450008480	33	M
942629173	450008480	30	M
942629172	450008480	25	M
942629171	450008480	40	M
942629170	450008480	38	M
942629169	450008480	28	M
942629168	450008480	49	M
942629167	450008480	35	M
942629166	450008480	30	M
942629165	450008480	25	M
942629164	450008480	45	M
942629163	450008480	28	M
942629162	450008480	58	M
942629161	450008480	55	M
942629160	450008480	44	M
942629159	450008480	31	M
942629158	450008480	56	M
942629157	450008480	25	M
942629156	450008480	22	M
942629155	450008480	22	M
942629154	450008480	37	M
942629153	450008480	24	M
942629152	450008480	40	M
942629151	450008480	57	M
942629150	450008480	20	M
942629149	450008480	25	M
942629148	450008480	26	M
942629147	450008480	51	M
942629146	450008480	44	M
942629145	450008480	39	M
942629144	450008480	33	M
942629143	450008480	26	M
942629142	450008480	64	M
942629141	450008480	26	M
942629140	450008480	24	M
942629139	450008480	44	M
942629138	450008480	36	M
942629137	450008480	35	M
942629136	450008480	29	M
942629135	450008480	32	M
942629134	450008480	47	M
942629133	450008480	33	M
942629132	450008480	38	M
942629131	450008480	42	M
942629130	450008480	52	M
942629129	450008480	27	M
942629128	450008480	34	M
942629127	450008480	51	M
942629126	450008480	41	M
942629125	450008480	50	M
942629124	450008480	53	M
942629123	450008480	41	M
942629122	450008480	34	M
942629121	450008480	47	M
942629120	450008480	24	M
942629119	450008480	34	M
942629118	450008480	37	M
942629117	450008480	48	M
942629116	450008480	53	M
942629115	450008480	26	M
942629114	450008480	52	M
942629113	450008480	58	M
942629112	450008480	29	M
942629111	450008480	42	M
942629110	450008480	36	M
942629109	450008480	18	M
942629108	450008480	41	M
942629107	450008480	48	M
942629106	450008480	46	M
942629105	450008480	20	M
942629104	450008480	37	M
942629103	450008480	27	M
942629102	450008480	36	M
942629101	450008480	32	M
942629100	450008480	36	M
942629099	450008480	34	M
942629098	450008480	33	M
942629097	450008480	39	M
942629096	450008480	33	M
942629095	450008480	22	M
942629094	450008480	41	M
942629093	450008480	42	M
942629092	450008480	26	M
942629091	450008480	48	M
942629090	450008480	54	M
942629089	450008480	31	M
942629088	450008480	39	M
942629087	450008480	47	M
942629086	450008480	31	M
942629085	450008480	23	M
942629084	450008480	29	M
942629083	450008480	42	M
942629082	450008480	54	M
942629081	450008480	22	M
942629080	450008480	19	M
942629079	450008480	54	M
942629078	450008480	52	M
942629077	450008480	39	M
942629076	450008480	44	M
942629075	450008480	21	M
942629074	450008480	35	M
942629073	450008480	44	M
942629072	450008480	27	M
942629071	450008480	46	M
942629070	450008480	43	M
942629069	450008480	46	M
942629068	450008480	28	M
942629067	450008480	53	M
942629066	450008480	35	M
942629065	450008480	27	M
942629064	450008480	23	M
942629063	450008480	22	M
942629062	450008480	49	M
942629061	450008480	41	M
942629060	450008480	43	M
942629059	450008480	32	M
942629058	450008480	32	M
942629057	450008480	33	M
942629056	450008480	22	M
942629055	450008480	22	M
942629054	450008480	42	M
942629053	450008480	43	M
942629052	450008480	33	M
942629051	450008480	42	M
942629050	450008480	40	M
942629049	450008480	36	M
942629048	450008480	30	M
942629047	450008480	41	M
942629046	450008480	46	M
942629045	450008480	41	M
942629044	450008480	28	M
942629043	450008480	50	M
942629042	450008480	55	M
942629041	450008480	31	M
942629040	450008480	56	M
942629039	450008480	26	M
942629038	450008480	49	M
942629037	450008480	42	M
942629036	450008480	33	M
942629035	450008480	52	M
942629034	450008480	29	M
942629033	450008480	28	M
942629032	450008480	39	M
942629031	450008480	43	M
942629030	450008480	34	M
942629029	450008480	31	M
942629028	450008480	28	M
942629027	450008480	28	M
942629026	450008480	49	M
942629025	450008480	30	M
942629024	450008480	46	M
942629023	450008480	21	M
942629022	450008480	28	M
942629021	450008480	51	M
942629020	450008480	44	M
942629019	450008480	31	M
942629018	450008480	40	M
942629017	450008480	36	M
942629016	450008480	20	M
942629015	450008480	52	M
942629014	450008480	29	M
942629013	450008480	32	M
942629012	450008480	54	M
942629011	450008480	48	M
942629010	450008480	32	M
942629009	450008480	37	M
942629008	450008480	30	M
942629007	450008480	43	M
942629006	450008480	46	M
942629005	450008480	36	M
942629004	450008480	28	M
942629003	450008480	53	M
942629002	450008480	44	M
942629001	450008480	49	M
942629000	450008480	30	M
942628999	450008480	32	M
942628998	450008480	36	M
942628997	450008480	59	M
942628996	450008480	28	M
942628995	450008480	47	M
942628994	450008480	28	M
942628993	450008480	34	M
942628992	450008480	26	M
942628991	450008480	24	M
942628990	450008480	49	M
942628989	450008480	48	M
942628988	450008480	33	M
942628987	450008480	35	M
942628986	450008480	25	M
942628985	450008480	41	M
942628984	450008480	40	M
942628983	450008480	33	M
942628982	450008480	43	M
942628981	450008480	39	M
942628980	450008480	26	M
942628979	450008480	25	M
942628978	450008480	54	M
942628977	450008480	34	M
942628976	450008480	48	M
942628975	450008480	30	M
942628974	450008480	37	M
942628973	450008480	38	M
942628972	450008480	29	M
942628971	450008480	37	M
942628970	450008480	25	M
942628969	450008480	43	M
942628968	450008480	46	M
942628967	450008480	58	M
942628966	450008480	44	M
942628965	450008480	40	M
942628964	450008480	30	M
942628963	450008480	37	M
942628962	450008480	29	M
942628961	450008480	24	M
942628960	450008480	24	M
942628959	450008480	34	M
942628958	450008480	54	M
942628957	450008480	44	M
942628956	450008480	48	M
942628955	450008480	50	M
942628954	450008480	33	M
942628953	450008480	31	M
942628952	450008480	53	M
942628951	450008480	31	M
942628950	450008480	36	M
942628949	450008480	22	M
942628948	450008480	27	M
942628947	450008480	33	M
942628946	450008480	38	M
942628945	450008480	55	M
942628944	450008480	34	M
942628943	450008480	38	M
942628942	450008480	38	M
942628941	450008480	47	M
942628940	450008480	24	M
942628939	450008480	27	M
942628938	450008480	32	M
942628937	450008480	21	M
942628936	450008480	21	M
942628935	450008480	26	M
942628934	450008480	53	M
942628933	450008480	20	M
